Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    1560/12480       std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, Board::PatternType const&) [215]
                0.00    0.00    1560/12480       std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*) [211]
                0.00    0.00    2080/12480       std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::operator[](Board::PatternType&&) [200]
                0.00    0.00    7280/12480       std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, Board::PatternType const&) [142]
[85]     0.0    0.00    0.00   12480         std::less<Board::PatternType>::operator()(Board::PatternType const&, Board::PatternType const&) const [85]
-----------------------------------------------
                0.00    0.00    2080/12480       std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_clone_node<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [208]
                0.00    0.00    2080/12480       std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node::operator()<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::pair<Board::PatternType const, std::bitset<4ul> > const&) const [189]
                0.00    0.00    2080/12480       std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_create_node<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::pair<Board::PatternType const, std::bitset<4ul> > const&) [209]
                0.00    0.00    2080/12480       void std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_construct_node<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [212]
                0.00    0.00    2080/12480       void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [195]
                0.00    0.00    2080/12480       void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [192]
[86]     0.0    0.00    0.00   12480         std::pair<Board::PatternType const, std::bitset<4ul> > const& std::forward<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::remove_reference<std::pair<Board::PatternType const, std::bitset<4ul> > const&>::type&) [86]
-----------------------------------------------
                0.00    0.00    1720/12040       std::pair<std::_Rb_tree_iterator<Heuristic>, bool> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_unique<Heuristic const&>(Heuristic const&) [228]
                0.00    0.00    1720/12040       std::_Rb_tree_iterator<Heuristic> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_<Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node&) [243]
                0.00    0.00    1720/12040       std::_Rb_tree_node<Heuristic>* std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node::operator()<Heuristic const&>(Heuristic const&) const [234]
                0.00    0.00    1720/12040       std::_Rb_tree_node<Heuristic>* std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_create_node<Heuristic const&>(Heuristic const&) [246]
                0.00    0.00    1720/12040       void std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_construct_node<Heuristic const&>(std::_Rb_tree_node<Heuristic>*, Heuristic const&) [248]
                0.00    0.00    1720/12040       void std::allocator_traits<std::allocator<std::_Rb_tree_node<Heuristic> > >::construct<Heuristic, Heuristic const&>(std::allocator<std::_Rb_tree_node<Heuristic> >&, Heuristic*, Heuristic const&) [240]
                0.00    0.00    1720/12040       void std::__new_allocator<std::_Rb_tree_node<Heuristic> >::construct<Heuristic, Heuristic const&>(Heuristic*, Heuristic const&) [237]
[87]     0.0    0.00    0.00   12040         Heuristic const& std::forward<Heuristic const&>(std::remove_reference<Heuristic const&>::type&) [87]
-----------------------------------------------
                0.00    0.00    1455/11434       std::_Rb_tree_iterator<Heuristic> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_<Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node&) [243]
                0.00    0.00    1880/11434       std::pair<std::_Rb_tree_iterator<Heuristic>, bool> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_unique<Heuristic const&>(Heuristic const&) [228]
                0.00    0.00    8099/11434       std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_S_key(std::_Rb_tree_node<Heuristic> const*) [103]
[88]     0.0    0.00    0.00   11434         std::_Identity<Heuristic>::operator()(Heuristic const&) const [88]
-----------------------------------------------
                0.00    0.00    1627/11389       std::shared_ptr<std::enable_if<!is_array<Board>::value, Board>::type> std::make_shared<Board, Board const&>(Board const&) [15]
                0.00    0.00    1627/11389       std::shared_ptr<Board>::shared_ptr<std::allocator<void>, Board const&>(std::_Sp_alloc_shared_tag<std::allocator<void> >, Board const&) [9]
                0.00    0.00    1627/11389       std::__shared_ptr<Board, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<void>, Board const&>(std::_Sp_alloc_shared_tag<std::allocator<void> >, Board const&) [10]
                0.00    0.00    1627/11389       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Board, std::allocator<void>, Board const&>(Board*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, Board const&) [11]
                0.00    0.00    1627/11389       std::_Sp_counted_ptr_inplace<Board, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Board const&>(std::allocator<void>, Board const&) [13]
                0.00    0.00    1627/11389       void std::allocator_traits<std::allocator<void> >::construct<Board, Board const&>(std::allocator<void>&, Board*, Board const&) [12]
                0.00    0.00    1627/11389       void std::_Construct<Board, Board const&>(Board*, Board const&) [14]
[89]     0.0    0.00    0.00   11389         Board const& std::forward<Board const&>(std::remove_reference<Board const&>::type&) [89]
-----------------------------------------------
                0.00    0.00   10400/10400       void std::bitset<4ul>::_M_copy_from_ptr<char, std::char_traits<char> >(char const*, unsigned long, unsigned long, unsigned long, char, char) [135]
[90]     0.0    0.00    0.00   10400         std::bitset<4ul>::_Unchecked_set(unsigned long) [90]
                0.00    0.00   10400/17884       std::_Base_bitset<1ul>::_S_maskbit(unsigned long) [71]
                0.00    0.00   10400/17884       std::_Base_bitset<1ul>::_M_getword(unsigned long) [70]
-----------------------------------------------
                0.00    0.00    1040/9880        std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [351]
                0.00    0.00    4160/9880        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_erase(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*) [295]
                0.00    0.00    4680/9880        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, Board::PatternType const&) [142]
